frequency_hz,amplitude
2.121315307617187216e+02,4.737298813638547114e-09
2.126147460937499716e+02,4.914850051544400649e-09
2.130979614257812216e+02,5.100503480007785950e-09
2.135811767578124716e+02,5.295028242723310686e-09
2.140643920898437216e+02,5.499295752437956154e-09
2.145476074218749716e+02,5.714296799218150766e-09
2.150308227539062216e+02,5.941160749433786617e-09
2.155140380859374716e+02,6.181179945932428192e-09
2.159972534179687216e+02,6.435839050052677017e-09
2.164804687499999716e+02,6.706851216145239406e-09
2.169636840820312216e+02,6.996202465489432857e-09
2.174468994140624716e+02,7.306206816151545965e-09
2.179301147460937216e+02,7.639574811720591136e-09
2.184133300781249716e+02,7.999499371728903660e-09
2.188965454101562216e+02,8.389764125434181168e-09
2.193797607421874716e+02,8.814881008598689677e-09
2.198629760742187216e+02,9.280266294790623200e-09
2.203461914062499716e+02,9.792468057378583822e-09
2.208294067382812216e+02,1.035946197764073433e-08
2.213126220703124716e+02,1.099104107434071891e-08
2.217958374023437216e+02,1.169933256260222769e-08
2.222790527343749716e+02,1.249949387155628148e-08
2.227622680664062216e+02,1.341065922847906484e-08
2.232454833984374716e+02,1.445724659807673150e-08
2.237286987304687216e+02,1.567079013382890385e-08
2.242119140624999716e+02,1.709255160837259206e-08
2.246951293945312216e+02,1.877731717250973283e-08
2.251783447265624716e+02,2.079903399080558383e-08
2.256615600585937216e+02,2.325938542361815430e-08
2.261447753906249716e+02,2.630120193423986254e-08
2.266279907226562216e+02,3.013010911234340666e-08
2.271112060546874716e+02,3.505077586602970431e-08
2.275944213867187216e+02,4.153027030829148024e-08
2.280776367187499716e+02,5.031457939845053106e-08
2.285608520507812216e+02,6.265650996050442777e-08
2.290440673828124716e+02,8.079672301710090023e-08
2.295272827148437216e+02,1.090826513567257314e-07
2.300104980468749716e+02,1.569301968939579498e-07
2.304937133789062216e+02,2.482351711168242769e-07
2.309769287109374716e+02,4.611909565137250485e-07
2.314601440429687216e+02,1.221497406574425756e-06
2.319433593749999716e+02,5.977664208094237569e-02
2.324265747070312216e+02,1.195478283198618541e-01
2.329097900390624716e+02,5.977664151437749734e-02
2.333930053710937216e+02,1.222655006718438530e-06
2.338762207031249716e+02,4.629880877491131205e-07
2.343594360351562216e+02,2.507433149946579636e-07
2.348426513671874716e+02,1.602419223865415745e-07
2.353258666992187216e+02,1.133085644355143304e-07
2.358090820312499716e+02,8.606108966439842699e-08
2.362922973632812216e+02,6.909168927402617418e-08
2.367755126953124716e+02,5.805485811596130570e-08
2.372587280273437216e+02,5.070610914412437905e-08
2.377419433593749716e+02,4.578459208336511337e-08
2.382251586914062216e+02,4.253440436907358180e-08
2.387083740234374716e+02,4.047920265092758109e-08
2.391915893554687216e+02,3.930774040759885198e-08
2.396748046874999716e+02,3.881177868753117638e-08
2.401580200195312216e+02,3.885032419940007030e-08
2.406412353515624716e+02,3.932791673312164656e-08
2.411244506835937216e+02,4.018087991701030825e-08
2.416076660156249716e+02,4.136835509731232736e-08
2.420908813476562216e+02,4.286635546199700721e-08
2.425740966796874716e+02,4.466380357173022812e-08
2.430573120117187216e+02,4.675991153309069840e-08
2.435405273437499716e+02,4.916249265666736638e-08
2.440237426757812216e+02,5.188693715466407674e-08
2.445069580078124716e+02,5.495568320834371541e-08
2.449901733398437216e+02,5.839809232427587744e-08
2.454733886718749716e+02,6.225075232329521078e-08
2.459566040039062216e+02,6.655843390813766771e-08
2.464398193359374716e+02,7.137648982457335620e-08
2.469230346679687216e+02,7.677706299786743915e-08
2.474062499999999716e+02,8.286627797939875412e-08
2.478894653320312216e+02,8.983514233311727509e-08
2.483726806640624716e+02,9.812106096351253896e-08
2.488558959960937216e+02,1.089618767213876467e-07
2.493391113281249716e+02,1.264592083902355378e-07
2.498223266601562216e+02,1.657539165475866332e-07
2.503055419921874716e+02,2.873561403683248927e-07
2.507887573242187216e+02,8.222081384630153378e-07
2.512719726562499716e+02,4.561286494897747595e-02
2.517551879882812216e+02,9.122105420943137088e-02
2.522384033203124716e+02,4.561297856039790710e-02
2.527216186523437216e+02,6.353557260432167860e-07
2.532048339843749716e+02,7.765890789204273843e-07
2.536880493164062216e+02,3.442188476041206646e-02
2.541712646484374716e+02,6.884159192250161041e-02
2.546544799804687216e+02,3.442105003353662651e-02
2.551376953124999716e+02,3.832814477976014683e-02
2.556209106445312216e+02,7.665539815723874939e-02
2.561041259765624432e+02,3.832832537377321019e-02
2.565873413085936932e+02,2.722540310431953860e-06
2.570705566406249432e+02,3.432360236754511407e-02
2.575537719726561932e+02,6.864876431964148096e-02
2.580369873046874432e+02,3.432167223191767008e-02
2.585202026367186932e+02,2.231071687960510132e-05
2.590034179687499432e+02,1.112215618924285332e+00
2.594866333007811932e+02,2.224325550369159465e+00
2.599698486328124432e+02,1.046632961899735426e+00
2.604530639648436932e+02,8.464926020092528036e-02
2.609362792968749432e+02,1.470015386171287346e-02
2.614194946289061932e+02,4.693603845429081267e-02
2.619027099609374432e+02,1.314794161944395634e-01
2.623859252929686932e+02,1.502714717595953486e-01
2.628691406249999432e+02,1.369476318759181022e-01
2.633523559570311932e+02,6.847551646494123845e-02
2.638355712890624432e+02,3.427232660016293897e-02
2.643187866210936932e+02,1.341133284669033254e-01
2.648020019531249432e+02,1.654726085565907945e-01
2.652852172851561932e+02,1.179486694594394924e-01
2.657684326171874432e+02,8.429858376735946401e-02
2.662516479492186932e+02,5.258829598351049545e-02
2.667348632812499432e+02,2.337462020030142973e-01
2.672180786132811932e+02,6.962476128639603079e-01
2.677012939453124432e+02,4.911384869235816963e-01
2.681845092773436932e+02,1.742116593150063591e-02
2.686677246093749432e+02,5.442341316802436907e-02
2.691509399414061932e+02,6.553522420616013002e-07
2.696341552734374432e+02,3.247075481616407794e-07
2.701173706054686932e+02,2.626143582296604104e-07
2.706005859374999432e+02,2.113772878034716405e-07
2.710838012695311932e+02,1.698670021784632533e-07
2.715670166015624432e+02,1.375943809729296080e-07
2.720502319335936932e+02,1.127412531173470129e-07
2.725334472656249432e+02,9.353753240798314330e-08
2.730166625976561932e+02,7.857918760688730958e-08
2.734998779296874432e+02,6.681608191675305986e-08
2.739830932617186932e+02,5.747485084411564864e-08
2.744663085937499432e+02,4.998565135195416019e-08
2.749495239257811932e+02,4.392569249848946428e-08
2.754327392578124432e+02,3.897837271823647845e-08
2.759159545898436932e+02,3.490428680146074621e-08
2.763991699218749432e+02,3.152070102465255856e-08
2.768823852539061932e+02,2.868693641969038958e-08
2.773656005859374432e+02,2.629385672865350272e-08
2.778488159179686932e+02,2.425621970044105717e-08
2.783320312499999432e+02,2.250704392677327555e-08
2.788152465820311932e+02,2.099341076694699765e-08
2.792984619140624432e+02,1.967330234306140699e-08
2.797816772460936932e+02,1.851319794944955876e-08
