frequency_hz,amplitude
2.041691589355468466e+02,7.441173820126671458e-10
2.046611328124999716e+02,7.433362317467197633e-10
2.051531066894530966e+02,7.427549625396171685e-10
2.056450805664062216e+02,7.423749024167832141e-10
2.061370544433593466e+02,7.421976559775052602e-10
2.066290283203124716e+02,7.422250575349134184e-10
2.071210021972655966e+02,7.424592618669778171e-10
2.076129760742187216e+02,7.429026668393329450e-10
2.081049499511718466e+02,7.435579897105572045e-10
2.085969238281249716e+02,7.444282010700194659e-10
2.090888977050780966e+02,7.455166531815105437e-10
2.095808715820312216e+02,7.468269909335519311e-10
2.100728454589843466e+02,7.483631871190582761e-10
2.105648193359374716e+02,7.501296112253670514e-10
2.110567932128905966e+02,7.521309868404856628e-10
2.115487670898437216e+02,7.543724426520291012e-10
2.120407409667968466e+02,7.568595195189911054e-10
2.125327148437499716e+02,7.595981959658439661e-10
2.130246887207030966e+02,7.625949440216864116e-10
2.135166625976562216e+02,7.658566789162953525e-10
2.140086364746093466e+02,7.693908854159799073e-10
2.145006103515624716e+02,7.732055775917496919e-10
2.149925842285155966e+02,7.773093574886785432e-10
2.154845581054687216e+02,7.817114742264623986e-10
2.159765319824218466e+02,7.864218185016415236e-10
2.164685058593749716e+02,7.914510191037207373e-10
2.169604797363280966e+02,7.968104544160144395e-10
2.174524536132812216e+02,8.025123178558001468e-10
2.179444274902343466e+02,8.085696982469437595e-10
2.184364013671874716e+02,8.149966085299332432e-10
2.189283752441405966e+02,8.218080713826843650e-10
2.194203491210937216e+02,8.290202011099872109e-10
2.199123229980468466e+02,8.366503044179306993e-10
2.204042968749999716e+02,8.447169260106822633e-10
2.208962707519530966e+02,8.532399787100522179e-10
2.213882446289062216e+02,8.622408940004453581e-10
2.218802185058593466e+02,8.717426621259509447e-10
2.223721923828124716e+02,8.817700516062015927e-10
2.228641662597655966e+02,8.923496890671561520e-10
2.233561401367187216e+02,9.035103114490891711e-10
2.238481140136718466e+02,9.152828375584397333e-10
2.243400878906249716e+02,9.277006902556530769e-10
2.248320617675780966e+02,9.407999407816989545e-10
2.253240356445312216e+02,9.546196008767331096e-10
2.258160095214843466e+02,9.692019089296650472e-10
2.263079833984374716e+02,9.845926169608522956e-10
2.267999572753905966e+02,1.000841373341493208e-09
2.272919311523437216e+02,1.018002105002717877e-09
2.277839050292968466e+02,1.036133463509561826e-09
2.282758789062499716e+02,1.055299335952795951e-09
2.287678527832030966e+02,1.075569386359864753e-09
2.292598266601562216e+02,1.097019727992597303e-09
2.297518005371093466e+02,1.119733609072324979e-09
2.302437744140624716e+02,1.143802245400957492e-09
2.307357482910155966e+02,1.169325788777255617e-09
2.312277221679687216e+02,1.196414323689046054e-09
2.317196960449218466e+02,1.225189144184404260e-09
2.322116699218749716e+02,1.255784117286868405e-09
2.327036437988280966e+02,1.288347318507533175e-09
2.331956176757812216e+02,1.323042836539797256e-09
2.336875915527343466e+02,1.360052980399130270e-09
2.341795654296874716e+02,1.399580727969895275e-09
2.346715393066405966e+02,1.441852614514199417e-09
2.351635131835937216e+02,1.487122206015213375e-09
2.356554870605468466e+02,1.535673984126526225e-09
2.361474609374999716e+02,1.587828101120168296e-09
2.366394348144530966e+02,1.643945940006363503e-09
